route_id,route_name
237000024,54-5
237000025,54-4
237000026,54-10
237000027,59-12
237000028,52-1
237000029,54-2
237000030,56-5
237000031,987-6
237000032,58-10
239000133,33-20
239000134,33-36
240000060,4-6
240000001,2-7
240000002,1-5
240000204,5-10
240000005,2-4
240000205,11-1
240000169,40-2
240000009,2-11
240000010,8
240000062,5-2
240000041,7
229000252,75-1
240000015,2-3
207000087,1-6
215000162,1-14
240000043,9-1
234001148,35-27
236000233,65
240000156,22-3
240000181,22-7
240000023,6-6
240000024,3-4
233000028,3
200000134,32-5
240000029,2-10
240000030,9-5
240000031,3
240000032,3-3
222000181,76
240000035,2
240000184,30-1
240000037,10
240000038,10-1
240000049,7-5
240000046,7-7
207000107,57-1
241006938,1219동서울-원주
239000144,74-3
241007001,1201서초-고한사북
240000180,77-9
210000037,71
233000019,5-2
210000013,3
200000076,5
233000025,9
222000074,1100
222000088,8001
240000052,4-3
240000154,22-1
240000125,11
240000214,40-4
240000026,2-8
215000083,56-1
240000012,2-9
240000129,1-32
215000223,3
215000146,82-3
227000001,30-5
240000089,22
240000134,1-19
240000135,3-22
240000136,5-11
240000137,5-55
216000006,125
240000139,9-22
233000134,1001
227000052,2
216000054,500
216000049,4-1
240000144,9-20
240000145,9-30
240000161,77-5
240000146,30
204000051,390
236000208,86
240000152,77-7
240000182,22-8
240000078,5-3
234001241,M7412
240000063,5-4
240000054,4-5
240000055,4-1
234001257,522
240000158,22-5
234001490,972-4
240000164,88-2
237000071,972-1
240000098,5-7
240000064,1-2
240000016,6
240000068,1-8
240000072,6-10
240000070,1-1
240000071,2-6
240000021,6-5
240000075,1
240000076,1-11
237000070,972
240000018,6-2
240000079,2000-3
240000080,9-2
241006786,1341강남-아산
215000032,52-2
216000079,737
216000009,727-1
216000031,727
200000115,5100
216000091,123-1
216000099,N70A
215000157,52-3
234001442,981-3
241005940,5200단국대-김포공항
234001502,140
234000849,17-1
234001664,33-21
237000094,931
234001166,36-72
233000368,H161
233000349,H131
233000343,H105
233000331,H103
200000018,50-4
233000330,H101
233000346,H122
233000345,H121
213000015,3001
241007013,3213아산-원주
241000890,1321-1동서울-괴산
241000940,1317동서울-구인사
241006949,1315동서울-제-구인사
241004610,1314동서울-세종
241000650,1311동서울-무극-음성
241003200,1308동서울-충주
200000307,P9100(출근)
228000246,85
232000020,공영(학운리)
200000308,P9100(퇴근)
231000058,17
228000210,76-7
222000020,6-2
229000030,100
241006781,5400-1오리역-인천공항
241001110,8523부천-광양
228000140,84-2
241007118,1601동서울-청도
234001213,25-11
228000130,84-1
228000119,83-1
228000089,83
234001223,28-72
215000136,55-12
208000065,55
241005990,5400단국대-인천공항
241005920,5300을지대입구-인천공항
241000840,8153동서울-동아대
236000244,91
238000006,39-8
241004320,8805수원-인천
231000037,20
241007229,3208
241006809,8206하남-강릉
208000038,83
232000083,1-1
241001090,8429부천-이천
234001179,28-40
241007048,8416성남-송탄
232000097,4-1
232000076,33
232000017,60
234000470,21
208000018,60
200000326,M5443(예약)
236000248,92
234000829,33-2
208000039,60-1
240000028,3-5
200000022,50-6
210000073,25
215000169,2-2
240000191,22-10
215000199,90-2
210000110,10A
236000019,57-1
233000048,1
215000234,91-4
235000117,양주똑버스01
222000045,112-1
200000014,50-3
231000128,37-1
200000110,3007
231000094,37
200000289,3002예약
225000004,100
210000107,77-1
228000238,20
208000005,11-5
222000179,M2341
232000028,2
241007235,8830-1
208000001,15
241007234,8146-1
222000004,202
241003980,8822안정리-인천공항
204000111,7
208000002,15-2
210000106,58-2
208000029,22
214000244,1000
241000070,1319동서울-대소-진천
214000047,29
241100080,8427안산-평택
241000080,8427
214000048,5-1
241007244,N7001
212000005,95
210000109,99
228000286,55
220000025,과천콜버스(DRT)
240000053,4-4
240000045,9-6
240000017,6-1
236000046,57
215000124,2-6
224000056,3201
215000168,50-6
233000021,5-4
204000056,4500
204000065,9607
215000022,58-1
215000023,100-2
214000194,1199
215000024,100-1
224000052,5200
204000059,9507
204000083,100출
204000019,33-1
204000174,810
224000057,3301
241006777,8843마석-인천공항
229000034,70
241005870,8842광주-인천공항
222000195,땡큐90
215000089,82-1
238000033,33-1
240000114,1-6
240000124,6-12
236000197,87-3
240000109,24
240000100,6-4
238000012,38-3
234001742,5401
240000022,6-8
238000009,38-1
240000094,8-8
234001288,23-82
240000176,30-5
234001246,8409
223000100,202
241007233,1716동서울-후포
234001244,9600
238000010,38-5
223000146,C3
223000145,C2
238000013,38-6
241006140,8327수원-천안
231000045,100
238000011,38-7
241002040,9203인천공항-원주
200000196,99-2
233000030,2-3
200000025,92
204000079,380
236000049,138
228000273,970
216000094,511A
204000032,240
234001574,9000-1
215000227,90
204000044,350
216000095,511B
234000002,9000
204000152,반디2
204000149,반디1
233000012,34-1
204000024,9407
233000011,34
200000186,9-1
200000103,9
222000023,55
228000092,93
228000162,93-1
222000031,65
241006932,700-1
220000024,7
229000160,025
208000024,1-1
208000006,11-3
214000080,93
214000254,1183
228000061,91
241000110,1338서초-진천
223000008,7
200000106,46
208000007,1
208000021,1-2
208000036,1-5
208000014,20
208000008,3
208000035,52-1
241005840,8849하남-인천공항
215000153,82-5
222000026,93
233000024,14
215000138,82-7
233000051,1-1
210000064,19
234000079,500-1
233000064,10
233000036,18
239000016,30-1
239000048,71-1
239000143,71-2
239000058,71-3
239000101,71-4
234000075,500-2
222000022,91
241003550,8835안녕동-인천공항
241007072,4100-1
228000081,12
228000018,10-4
228000079,70
229000268,M7154
229000067,600
229000039,567
218000018,88A
231000064,3-3
216000087,70B
216000086,70A
229000038,90
216000093,60B
216000092,60A
232000014,841
240000197,33-3
235000084,90
229000087,56
229000062,38
240000196,33-2
240000195,33-1
239000038,74-1
234000751,28-5
234001209,23-12
234001470,28-43
234001220,20-6
230000185,25-10
234000458,28-8
234001062,22-8
234000452,28-4
234000766,23-3
234001174,28-30
234000451,28-3
234001081,22-21
234001478,22-9
234000449,28-2
234000763,23-2
230000117,20-9
234001468,25-21
230000144,20-61
234001528,20-53
230000143,20-51
234001093,24-45
234001091,24-43
230000130,24-3
230000132,24-11
216000069,13
234001581,24
234000463,23-9
234000770,23-71
234000762,23-1
241006885,1600동서울-남원-남해
241002110,5205원주-전주
229000043,9
228000397,45
241004220,3001의정부-화지리
241004970,8221용인-태백
234001694,3201
241002441,9270-1인천-강릉
241005960,7300의정부-김포공항
239000149,15-5
234001318,M5422
222000190,땡큐70
228000203,24-1
233000374,P9602(퇴근)
219000004,871
241004140,8236성남-영월
214000187,870
214000179,310-1
236000145,68
241007142,8803-2부천-이천
222000191,땡큐10
240000201,33-6
229000076,22-1
230000106,20-31
230000112,20-22
229000243,313
229000264,22-2
229000064,22
229000262,19-1
229000261,19
229000121,15
229000003,12
229000015,11-2
229000085,11-1-1
229000002,11-1
229000101,10
234001736,3302
234000517,29-6
234001106,27-30
234001104,27-20
234001103,27-11
234000538,27
234000530,25-4
241007104,1715동서울-군위
210000001,50
235000083,88
241005340,1228상봉-원주
232000115,8-2
241001730,8395-1서수원-제천
216000068,10-1
232000108,4-2
233000130,73-1
234000875,M4101
232000004,95
231000086,5-2
231000085,5
200000236,32-3
234001488,972-2
241000180,1323서초-대-혁-진천
234001692,522-2
234001397,974-1
233000056,7-1
231000081,10-6
241005980,8829이천-인천공항
223000127,M5532
231000069,3-8
222000046,1670
241004020,8604이천-울산
240000207,1-44
241003820,8710용인-점촌-상주
215000068,61-6
234001566,21-18
215000066,61-4
200000040,7-2
240000211,40-5
210000057,60-1
228000200,81
214000078,87
234001185,28-90
230000181,230
241006819,1349동서울-괴산
228000197,75
234001083,22-30
234000756,22-3
228000029,74
204000070,9007
228000234,73-5
210000006,53
222000016,7-7
234001163,6501
214000070,86
241005890,8844진접-인천공항
235000104,G1200
234000313,1500-2
231000011,1-3
234000042,1113
241001070,8458부천-동아대
207000085,10-2
238000015,39
241001140,8724부천-상주
228000182,5003B
229000035,333
229000060,790
218000002,85-1
241006946,1321동서울-증평-괴산
241006943,1334동서울-노은-충주
241006950,1702서울-안동
241002770,1727동서울-문경-상주한방단지
241000850,1712동서울-상주
241007202,4301
241007201,9301
233000075,340
222000009,9
222000111,9-1
240000122,2-12
233000094,25
235000007,76
240000213,40-3
234001739,6801
214000107,15-3
228000128,73
228000269,102
237000047,920
234001587,901
216000003,71
215000004,50
214000106,3-3
238000045,67-2
217000014,110
241003880,8348수원-보령
217000003,52
200000144,99
213000024,8507
229000276,70-1
241007131,9602인천-울산
241007225,9308인천-제천
214000266,순환121B
233000083,30
210000039,700
241007070,4000
227000037,85
229000269,085
210000086,012
241007195,1102
215000037,1-7
234001079,22-11
241001990,8555오산-광주광역
241004840,8342용인-아산
241007123,8607고양-창원
215000016,57
241006750,1806강남-안성
241003790,8541송탄-평택-군산
241001060,8540부천-익산
241007166,1810
241001960,2204영월-강릉
200000085,98
234001725,175
234001544,930-4
234001232,9-1
222000205,30-8
234000448,28-1
241003900,1732-1동서울-영덕
234001030,35
233000282,H23
210000081,015
240000172,40-11
231000059,35
241000560,1728동서울-영양
241002640,1731동서울-풍양-안계
233000133,116-3
241002450,9531인천-담양
240000058,4-8
240000147,5-6
222000165,169
240000096,5
240000093,9-8
240000126,1-30
241007047,9353인천-천안
215000029,54
240000042,7-1
241002550,9556인천-정읍
234001290,1551B
208000032,87
218000112,M7646
241005900,7100전곡-인천공항
222000073,1700
241007228,8520시흥-광주
241000040,8328성남-진천
241007035,8205여주-원주
241002120,5204전주-세종-원주
241000260,8301고양-대전
241000980,1305동서울-보령
200000101,4-1
232000125,3000C
210000083,013-1
208000064,91
241004950,2803속초-용인
222000180,땡큐12
241000870,1318동서울-제천
208000027,3030
214000154,3-5
222000038,30-9
204000004,6
227000035,9202
241002660,1721동서울-영주
241000410,1714동서울-영천
207000002,72-1
214000256,순환111A
210000023,7-4
235000022,83
229000032,34
241007210,8120서초-고덕자연앤자이
222000168,34
200000051,16-1
228000038,90
234001713,P9402(출근)
249000002,판타G버스
223000022,21
241006660,8738하남-포항
200000311,5300전세
241001360,8525성남-군산
236000149,3200
229000267,922
204000029,200
233000387,H123
228000287,99
234000074,1005-1
204000067,341
200000279,M5443
215000025,1
233000258,8156
236000194,88
204000081,1151
233000311,8000
214000091,89
228000191,73-4
241007238,4300-2
234001402,918-2
228000232,73-2
228000255,10-2
215000131,53-13
228000420,5600(예약)
204000167,117
222000225,8-8B
204000168,111맞춤형
232000065,81-1
216000096,3100N
241003770,8113동서울-테르메덴
240000073,1-3
219000015,921
234001618,3
228000160,9-2
210000061,66
219000014,77
241004980,8320용인-서산
224000046,37-1
228000174,5000B
241000900,1325동서울-충북보건과학대
228000388,5000A
241007103,8727성남-포항
234001533,29-11
234001168,24-46
241006926,3030킨텍스-인천
234001585,29-13
200000185,13-4
234001698,15-3
208000063,M5333
234001668,M5342
231000034,60-3
214000271,1154
241004690,7803동대구-이천
223000082,111
229000028,200
223000147,C4
214000193,80-1
227000044,89
226000023,01
214000083,91-2
229000272,2200전세
226000026,07-1
241006837,9511인천-고흥
218000113,017B
241006988,9500인천-고창
226000027,02 오매기
229000266,9709A
241004780,8201향남-강릉
233000347,H120A
222000177,105
222000192,1006
241001590,8435성남-동아대
241007109,7701-1포항-예천
216000080,88-1
239000104,8005
241006974,8456의정부-동아대
233000328,G1003
233000369,H160
233000340,H102
233000379,H100
225000010,32A
241006823,8331고양-음성
234001711,P9401(출근)
218000007,1001
232000056,90
241000970,1612동서울-현풍-의령
234000813,35-6
241000200,1718강남-안동
241007206,3301
228000250,10-1
204000156,9800
233000281,205
224000020,26
241004280,3000동서울-신철원
208000015,5-2
208000017,51
208000030,52
210000033,23-2
240000174,G9311
210000014,5
208000013,6
204000153,9400
204000141,9200
234000824,34-1
238000026,70-2
204000114,74
234001644,971-2B
241007158,8008강남역-동아방송대
234000453,28-41
234001463,22-7
235000004,77
221000032,75
200000193,5300-1전
241005970,7200의정부-인천공항
241006895,8333고양-논산
241006806,8460고양-안산
221000031,8
236000009,56-7
241006370,700
233000386,화성똑버스03
214000261,평택똑버스01
241006810,3801천안-하남
235000021,82
234001211,23-41
214000043,순환121
241003270,3308대전-충주
208000025,10
228000417,25
200000045,7-1
200000321,수원똑버스01
241007027,3307대전-제천
204000106,8-1
241007026,3306청주-충주-제천
234001721,165
241007245,3905오송역-인천공항
241007024,3304충주-제천
239000124,60-39
200000202,61
239000013,30-6
234001719,160
241006927,1723강남-구인사
241007023,3303청주-음성-충주
208000004,11-2
229000260,19-2
229000258,19-5
233000388,화성똑버스02
223000133,8(학통)
200000104,3000
200000262,G5100
215000200,90-3
200000205,8800
200000274,3008
234001609,500-1A
232000131,70D
232000121,70
232000130,70C
232000129,70B
232000128,70A
233000325,7200
225000008,32
222000170,21
200000325,M5443
222000034,30-4
222000139,30-16
204000113,32
229000149,088
229000148,087
241006760,8510수원-여수
229000133,37-2
229000132,37-1
223000085,760
229000251,75
240000186,77-11
233000086,38
213000027,102
200000269,123A
228000277,10-7
228000208,76-4
213000011,11-2
241007108,7601
213000007,11-1
216000046,5609
241007111,7702-1
241007112,7701
241007113,1713
218000020,M7129
233000141,201
241007116,1708동서울-봉화-춘양2
213000006,1
218000111,999
241007119,1503
232000089,90-1
241007121,6804-1
241007122,8514
241007124,8713-1
241007125,8722-1
241007126,1710-1
241007127,6701창원-구미
241007128,6701
234001717,P9403(출근)
214000168,6
239000012,80
234001715,P9404(출근)
234000039,114
234001245,M4108
239000154,60-30
241003150,1346서초-천안
234000995,M4403
239000047,60-29
233000040,6
204000082,G8110
222000056,167-1
233000270,4108
200000293,3003예약
233000265,4403
239000079,23
239000002,50-5
234001659,522-1
239000120,60-19
241005000,8363부천-인천-공주
239000121,60-10
216000061,3102
234001729,8200
231000108,35-2
204000086,88-1
223000128,11(학통)
241000050,9321인천-진천
204000144,110
226000025,05-1
226000028,02 의왕역A
228000415,6-1
235000081,19-1
241000140,8330고양-진천
241000160,1222서초-감곡-원주
241006973,8455고양-안성
241002150,8436연천-이천
241001220,8434평택-부천
221000033,1680
234001180,28-42
234000035,15
204000164,73-2
241000280,8802
241006822,4714성남-김천
241002570,8830인천-동아방송대
241006825,4405김포-성남
241006830,8352
241006833,3600천안-부산
241006835,5403광주-동두천
241006836,4516수원-순천
226000029,02 의왕역B
227000048,36
228000385,94
241000880,1347동서울-세명대
236000061,138-5
234001018,38-1
233000131,6001
234001015,38-22
229000083,9030-1
232000102,7-2
232000088,3-1
216000043,3101
234000468,21-4
241001020,1354
232000100,7
222000211,5-2
240000020,3-2
234001286,M5115
240000140,3-20
234000693,984-1
234001741,8301
208000012,88
210000060,23
218000001,85
214000255,8000
218000105,M7731
200000323,7780(퇴근예약)
222000184,M2344
212000006,16
230000097,25-6
230000087,22-6
230000131,29-10
230000120,29
216000023,80C
200000206,5-4
241002340,8702이천-점촌
210000093,77
210000072,58-1
210000041,58
233000199,17
200000133,32-2
200000065,32-1
214000156,1731
236000232,88-1
223000105,9
214000270,순환123B
214000169,313
215000012,53-1
234001426,8401
204000162,360
232000095,21
236000182,75
215000226,6
236000012,53
215000028,58-4
215000144,62-5
215000019,58-2
215000165,56-9
233000280,H6006
215000102,55-6
215000081,55-3
215000080,55-2
215000148,55-16
215000134,55-10
215000170,55-1
234001029,35-21
234000046,660
200000285,7780(예약)
200000284,7770(예약)
241004860,8423
241004880,8424
241004750,8218
241004830,8210수원-강릉
241006661,8857
241004920,8478고양-부천-에버랜드
241004940,8432
222000218,땡큐31
228000419,4401
236000217,77
236000141,3
236000218,3-1
234000316,60
241001150,8370부천-수안보
241006897,6201마산-강릉
241101640,8387-1수원-충주
234001702,38-27
241001940,8325여주-청주
241001680,8324수원-충주
241001530,8323성남-수안보
241002970,8316이천-음성
241003470,8309하남-대전
241006856,8308안성-청주
234001700,38-25
241006815,8304성남-구인사
213000010,22
213000005,17
241006985,3209대전-원주
241006860,3205충주-강릉
241007019,3204청주-원주
241000760,1506동서울-군산
232000087,3
213000004,12
241001340,8146서초-동아대
240000138,5-88
207000105,G6000N
213000014,11-3
213000008,11
241006902,7804동대구-여주
227000043,35
213000017,2
230000101,20-1
236000041,56
239000106,50-6
241004260,3005도봉산-와수리
234001012,39-5
234001056,39-2
234001009,39-4
234001665,2-5
233000283,H2
234001485,971
241006788,3311대전-천안
241004910,2804춘천-용인
223000027,707
200000037,13
223000056,708
228000175,5005
233000005,330
241006935,1212동서울-원-태백
223000032,701A
236000209,86-1
200000049,112
229000116,77-1
241007149,6805용인-울산
241001860,8519안양-목포
241006979,8711-1성남-예천
241007086,8804성남-평택
229000253,75-3
241007114,8726동두천-동대구
241001480,8817성남-여주
241003950,3904청주-김포
241006796,8725용인-포항
241007115,8739하남-동대구
241004650,8362하남-청주
241001750,8378-1안산-단양
241006889,8837동탄역-인천공항
228000268,65
234001622,M4137
230000122,25-1
214000258,순환311
227000003,30
227000006,30-3
200000297,8800예약
229000163,073
233000126,33-2
240000193,7-6
241000220,1703강남-영주
233000390,H24
240000044,7-2
234001577,M4130
200000296,5100예약
200000277,123D
200000290,3007예약
210000075,98
240000081,8-2
230000086,24-61
240000133,1-18
210000088,017-1
234001243,M5107
234000310,1009
234000015,1007
234000130,1303
241001820,8312안성-천안
241003430,8314고양-보령
241003160,8321성남-남서울대
241001200,8341부천-청주
241006966,8347고양-청주
241002971,8353이천-음성
241001681,8361수원-충주
241006853,8522부천-광양
241003620,8536이천-군산
241000290,8537고양-안산-군산
241001080,8539부천-전주
200000259,27-3
200000256,27-2
200000260,27-5
238000025,70-1
241003280,1336동서울-감곡
240000206,1-45
234000505,15-1
238000046,67-3
234001040,34
238000024,70
234001515,971-3
228000220,76-6
240000130,1-42
231000068,3-7
241007236,8459-1
234001057,39-8
234001013,39-7
241007237,8153-1
240000209,40-7
234001706,2-6
241006952,9201강릉-인천공항
234001001,39-6
234001022,38-81
218000005,3200
223000005,8-3
234000545,27-31
241007218,N5300-1(성남-인천공항)
241001800,8378안산-제천
241002000,8391오산-제천
228000411,6800
241001370,8711성남-점촌-상주
241006964,8302대전-안산-시흥
216000082,80B
232000071,M6117
232000075,M6427
241000270,8503고양-정읍
210000108,G8808
241004640,8705고양-포항
241004000,8718의정부-포항
241006980,8724-1부천-상주
232000105,이음1
241007067,8740안산-충주-점촌
241006887,8747고양-상주
241003090,8801인천-이천
241006972,8802-1고양-여주
241002800,1709동서울-경북도청
234000311,7007-1
241000570,1725동서울-주왕산
234001726,185
204000165,66
215000142,62-3
222000185,M2344
234001584,12-3
220000022,8
234001583,12-2
220000023,8-1
234001582,12-1
233000356,P9110(퇴근)
207000003,1-9
236000202,89
234001611,6
234001689,200
237000052,110
233000355,P9110(출근)
232000120,11-1
236000229,1-1
234001642,930A
241006803,8601고양-울산
241006986,8605부천-서부산
231000122,8-2
241000670,1324동서울-제천
241000430,1322동서울-무극-음성
210000012,70-2
241006842,8606부천-서부산
241007085,8807안성-여주
241006983,3812천안-여주
241001910,3811청주-양평
231000018,1-1
241006991,1224동서울-양양-속초
241006992,1225동서울-양평-횡성
231000119,10-7
241003750,1332동서울-맹동
231000126,1-5
241006844,1337동서울-당진
241007156,1344-1동서울-수안보
241006944,1344동서울-충주
241007014,1202동서울-홍천-속초
241000240,2100춘천-강남
241000190,1331서초-대소-무극-음성
241001570,2806춘천-성남
241002560,8815인천-평택
234001047,946
241003860,9202태백-인천공항
241005930,8928여주-인천공항
234001371,995
240000077,5-1
241002270,8813인천-이천
241007160,8808이천-양평
237000084,992
234001396,974
241001030,8722부천-안동
234001046,945
234001373,935
234001107,27-40
241007134,7603동대구-울산
234001672,930-7
234001671,930-6
222000105,M2316
222000186,105-1
222000169,1003
222000107,1001
234001511,1000-1
234000873,100
222000058,1
240000007,2000-1
241007097,8511
241006776,8713고양-안동
233000362,P9530(출근)
214000192,98-1
241007075,4200-1
241007081,1316동서울-제천
200000148,35
236000137,7-2
241002860,1704동서울-영주
214000053,98
231000111,7-8
214000166,940
239000059,40-11
222000221,170
241001000,1302동서울-수안보
214000184,83-3
214000183,83-2
236000040,55-2
241001160,8241부천-속초
214000058,83-1
229000022,900
234001643,930B
216000030,501A
224000027,26-1
216000041,5
224000010,63
233000363,P9540(출근)
241007071,4100
224000059,70
210000040,57
224000022,29
210000002,12-1
216000035,71-1
200000322,7770(퇴근예약)
234001516,1113-2
234000095,9
232000016,69
241006862,8865부천-향남
241006400,9273인천-강릉
241000930,1345-1동서울-충주
241001980,1345동탄-충주
232000111,G6003
241006981,1356동서울-충주
241003870,1504동서울-영광-진도
241000420,1505동서울-해남
210000019,6
241004420,3211당진-원주
232000061,3000
241007083,2808고양(백석)-삼척
231000125,2-11
241006925,2805고양-삼척
241004400,2800원주-평택
210000046,6-2
241004680,2807춘천-이천
241002090,9275인천-원주
241006982,9338-1인천-수안보
241102580,9338-2인천-수안보
241000500,1705동서울-상주
232000117,G6004
236000215,60-2
228000176,5001
241007161,8304-1하남-제천
233000385,화성똑버스01
228000177,5001-1
236000117,1
228000389,5003A
216000074,7
214000272,1456
241001460,8351성남-천안
224000060,27
217000009,32
241006010,8834안성-인천공항
241006894,8864평택-인천공항
236000228,77-1
210000024,8
224000030,36
216000047,5602
234000003,30
224000058,60
231000028,7-3
224000040,5604
240000095,4-11
204000137,S3355
241004810,8366
241006901,8355의정부-세종
214000056,83
231000133,7-9
222000027,97
241007231,3301
223000140,C1
208000020,9-3
214000160,810
241002700,8224평택-강릉
208000019,9
241006812,8202이천-강릉
241007034,8200안양-원주
233000032,7780
214000055,81-1
233000031,7770
241007163,9506인천-완도
214000262,1155
210000087,017
214000052,80
234001186,28-91
215000014,55
222000072,166
229000161,082
240000057,4-9
232000092,7000
240000059,4-10
241007082,8803부천-이천(청강대)
241004040,1800강남역-이천
229000152,036
234000041,330-1
240000127,1-31
214000253,33B
241003400,8154서초-평택항
240000177,40-6
241006020,3700의정부-김포공항
241007138,1711동서울-점촌
241006871,9346인천-증평
222000076,7007
200000039,7
222000075,2000
222000122,2000-1
226000011,08
221000025,96-1
226000002,03
241002580,9338인천-수안보
229000001,11
241006850,9807인천-여주
222000006,71
214000195,10
214000006,1522
214000226,5-5
214000228,5-3
214000014,1311
228000412,M4455
233000320,340-2
233000117,340-1
204000146,누리2
204000076,382
231000106,100-3
214000085,94
228000233,73-3
216000097,N60A
231000067,3-5
240000203,1-14
228000082,92
228000168,6
228000204,24
215000055,60-3
241006961,8241-1안양-속초
241004460,8284철산역-속초
241003640,1701강남-경북도청
223000107,32
241002230,1216동서울-영월
214000171,302
228000013,22-1
229000025,3
229000088,52
228000396,100
228000148,3
204000060,103
215000062,82
228000108,95
215000119,2-1
222000048,166-1
235000085,1100
214000245,1361
213000016,101
240000187,22-9
239000147,15-2
213000009,39
213000003,27
215000233,91-3
236000176,3500
235000024,81-1
213000002,21
234000461,20-4
234001133,21-30
239000146,15-1
236000242,31
234000438,23-81
236000070,66
241004390,8230안양-원주
236000243,100
239000024,1330-44
239000111,1330-4
239000135,1330-3
241002500,9740인천-상주
241003890,9803인천-평택
232000070,22
229000150,034
234001734,935B
234001733,935A
231000031,15-3
214000227,5-1
214000224,55
214000249,88-3
214000202,77-1
214000240,16-1
214000198,16
214000197,15
208000067,33
234000553,35-1
241004890,8165
231000073,2-5
234000324,1550-1
231000012,2
241006360,8467
240000003,1-4
233000081,24
233000060,11-2
241007216,N7000
231000074,2-6
233000252,710
227000050,하남똑버스02
227000049,하남똑버스01
215000139,62
231000030,15-2
231000109,15-4
228000199,24-2
233000128,712
229000042,92
240000157,22-4
240000069,1-9
234000028,10-5
240000039,10-2
240000175,10-7
240000033,2-1
214000005,1215
233000274,39
216000064,310
241000340,8311고양-천안
234000314,6004
228000055,22
228000010,670
228000002,10
215000152,58-10
236000056,2-1
234001621,320
234001553,981-4
204000175,812
239000151,91
234001252,949
234001650,948A
222000206,26출퇴근
234001652,947B
215000053,60-1
234001676,916-1
234001662,38-41
234001703,38-40
234001017,38-21
234001138,1551
241006190,1309동서울-천안
241006200,1312동서울-아산
215000222,4
204000099,10-1
215000118,2
234000525,25-2
214000046,27
212000001,88
234000007,5
214000199,99
241000320,8246고양-원주
200000031,300-1
233000254,203
218000130,67
235000103,8906
234001708,1552
234001251,1311
241006987,1342강남-아산
204000169,88
233000253,150
207000053,31
235000099,22
215000070,53
240000102,7-9
234000456,28-7
216000007,123
241006880,3903북부-인천
232000067,388
214000147,7-5
214000017,7-4
210000103,56-2
215000009,52-1
241007196,4201
234000455,28-6
228000019,88
233000375,P9701(출근)
228000214,82-1
241007146,8131-2서초-안중
228000133,82
233000366,P9541(출근)
234001538,28-54
230000183,250
230000182,240
234001182,28-53
234000454,28-51
234001614,24-33
228000021,8
228000249,690
239000083,32-26
239000085,31-19
239000086,33-19
239000087,33-20
239000088,33-21
239000089,33-22
239000090,33-23
239000091,33-24
239000092,33-25
239000093,33-26
239000094,33-27
239000095,33-29
239000096,33-30
239000097,33-31
239000098,33-32
239000099,33-33
239000100,33-34
241001190,8524부천-전주
239000102,33-36
239000103,100
241002180,8529의정부-전주
239000105,200
239000107,31-21
239000108,31-22
239000109,31-23
239000113,31-19
239000114,33-50
239000115,33-51
239000116,33-52
239000117,33-53
239000118,33-54
239000122,50-3
239000123,50-4
239000126,32-2
215000122,2-4
232000098,8601A
214000013,57-1
241007133,7603-1동대구-방어진
214000250,7-8
214000003,3-1
241007136,1317동서울-구인사(경기2)
214000002,3
214000163,3-2
238000022,38-9
210000029,23-1
241007145,8131-1
231000082,10-4
214000034,57-2
214000012,57
238000023,38-10
241007154,8440-1부천-청강대대
241007155,8436-1동두천-이천
216000020,38
241007157,6202-1
217000012,350
241006955,1809동서울-여주
241002610,8105잠실역-청강대
241007162,8204하남-원주
236000052,72-3
228000421,5001-1(예약)
241006270,8339안양-태안
215000129,53-11
241006330,8860
236000066,33
215000228,53-2
215000074,53-8
224000045,37
241006420,9320인천-진천
241006430,8357부천-청주
241006460,8723부천-대구
232000009,81
232000090,G6000
200000183,400-4
232000106,이음2
240000194,33
241006530,8810
241006540,8816
241003730,8261부천-원주
236000234,1403
234001712,P9401(퇴근)
240000208,1-32
241006838,8345
241006839,1500동서울-김제-부안
223000019,71
234001237,8106
231000121,20-1
208000066,G9633
241006846,8286파주-강릉
234000051,3500
234001003,37-2
232000124,3000B
241006851,7002잠실-유명산
241006852,7802
232000123,3000A(전세)
224000054,3500
234000309,9301
214000054,82-1
231000040,20-3
214000170,82-2
214000069,82-3
234001559,24-47
214000060,84
241007198,1301
234001254,38-19
239000127,33-24
239000128,31-1
236000146,67
239000130,33-19
239000131,33-8
239000132,32-16
236000015,63
232000122,2000
241003460,2501홍천-광주광역
238000048,G2001
241003480,8322
234001188,29-22
241003500,4705용인-안동
236000039,60
241003600,3300성남-전곡
215000013,53-5
200000266,19
233000095,26
239000137,30-9
241003700,4305성남-이천-대소
241001170,8545부천-안양-전주
210000007,56
241003740,8814
234001612,7
234001586,29-21
234000478,29-2
241003810,2301원주-당진-태안
234001187,29-12
238000028,37-1
229000143,92-1
228000136,2
227000036,87
229000136,20-1
241004430,8712
241004450,4701성남-상주
241006977,8507고양-정읍
224000014,30-2
229000138,20
214000028,100-2
241007110,7702포항-예천
216000019,31-7
229000238,7701
241004710,4300
241004720,4000
241004730,4200-1
241004740,4100
231000072,3
241004770,8443
231000042,20-6
224000012,30
234000024,720-1
233000084,330-1
240000117,1-13
241006610,1235동서울-속초
241006630,1236강남-속초
234001023,38-82
204000057,3330
234001196,20-11
232000029,88
241006740,8284철산-속초
234001714,P9402(퇴근)
235000105,99
240000148,1-23
234001718,P9403(퇴근)
215000151,58-9
222000174,99
234001078,28-71
241006780,7001잠실-청심병원
228000181,1241
234001691,1311B
241006785,1804강남-이천
233000367,P9541(퇴근)
234001159,M4102
234000460,28-56
